transaction_id,vendor,amount,source,date,historical_transaction_count,historical_amounts,anomaly_type
BANK000792,business tools,46253.92,bank,2024-10-15 00:00:00,40,"[1071.89, 2386.64, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
GL000225,global svcs,47594.18,gl,2024-10-15 00:00:00,25,"[2652.17, 4603.13, 5916.22, 7800.91, 14924.05, 16641.34, 17394.18, 20015.74, 20802.17, 20953.11]",amount_not_seen_in_6_months
GL000586,global services,44609.37,gl,2024-10-15 00:00:00,132,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
BANK000063,data systems,32902.92,bank,2024-10-16 00:00:00,49,"[2612.5, 2807.98, 3023.7, 3477.2, 5020.47, 6506.73, 6721.72, 6780.67, 8787.14, 8867.17]",amount_not_seen_in_6_months
BANK000288,software house,43506.15,bank,2024-10-16 00:00:00,32,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 5557.53, 7123.78, 16825.89, 17535.21, 19095.02]",amount_not_seen_in_6_months
BANK000731,data systems,17267.3,bank,2024-10-16 00:00:00,49,"[2612.5, 2807.98, 3023.7, 3477.2, 5020.47, 6506.73, 6721.72, 6780.67, 8787.14, 8867.17]",amount_not_seen_in_6_months
BANK000988,software house,28361.23,bank,2024-10-16 00:00:00,32,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 5557.53, 7123.78, 16825.89, 17535.21, 19095.02]",amount_not_seen_in_6_months
GL000460,abc,49097.84,gl,2024-10-16 00:00:00,157,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL000463,global services,40485.28,gl,2024-10-16 00:00:00,134,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
GL000813,smith,11422.15,gl,2024-10-16 00:00:00,147,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3733.19]",amount_not_seen_in_6_months
GL001055,global services,27413.2,gl,2024-10-16 00:00:00,134,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
BANK000035,xyz,12119.49,bank,2024-10-17 00:00:00,131,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
BANK000291,cloud services,36107.64,bank,2024-10-17 00:00:00,30,"[7769.8, 8379.55, 9072.81, 11010.03, 12268.79, 14581.58, 15210.74, 15994.65, 17605.69, 19049.56]",amount_not_seen_in_6_months
BANK000752,abc,42552.77,bank,2024-10-17 00:00:00,158,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL000347,smith,44525.5,gl,2024-10-17 00:00:00,147,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3733.19]",amount_not_seen_in_6_months
GL000405,smith,29890.04,gl,2024-10-17 00:00:00,147,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3733.19]",amount_not_seen_in_6_months
GL001116,tech solutions,32284.04,gl,2024-10-17 00:00:00,103,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3651.87, 3734.56, 4757.67, 7032.77]",amount_not_seen_in_6_months
BANK000529,global services,11577.93,bank,2024-10-18 00:00:00,136,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
BANK000877,software house,24185.48,bank,2024-10-18 00:00:00,32,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 5557.53, 7123.78, 16825.89, 19095.02, 21101.09]",amount_not_seen_in_6_months
GL000085,smith,43351.78,gl,2024-10-18 00:00:00,149,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3733.19]",amount_not_seen_in_6_months
GL000183,tech solutions,42246.49,gl,2024-10-18 00:00:00,104,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3651.87, 3734.56, 4757.67, 7032.77]",amount_not_seen_in_6_months
GL000890,global serv,19973.88,gl,2024-10-18 00:00:00,22,"[2350.01, 2823.72, 5548.64, 10200.43, 10669.81, 15665.43, 16388.95, 19088.73, 22973.22, 24895.0]",amount_not_seen_in_6_months
GL000998,xyz,47719.98,gl,2024-10-18 00:00:00,132,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
GL001004,global svcs,36196.84,gl,2024-10-18 00:00:00,26,"[2652.17, 4603.13, 5916.22, 7800.91, 14924.05, 16641.34, 17394.18, 20015.74, 20802.17, 20953.11]",amount_not_seen_in_6_months
BANK000045,cloud services,36195.29,bank,2024-10-19 00:00:00,31,"[7769.8, 8379.55, 9072.81, 11010.03, 12268.79, 14581.58, 15210.74, 15994.65, 17605.69, 19049.56]",amount_not_seen_in_6_months
BANK000411,audit solutions,10619.34,bank,2024-10-19 00:00:00,39,"[429.96, 3207.06, 4442.67, 6019.8, 6180.23, 7004.87, 7363.93, 12486.12, 13045.37, 15625.04]",amount_not_seen_in_6_months
BANK000811,business tools,2577.59,bank,2024-10-19 00:00:00,39,"[1071.89, 2386.64, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
BANK000826,global services,29192.88,bank,2024-10-19 00:00:00,137,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
GL000373,xyz,41885.33,gl,2024-10-19 00:00:00,133,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
GL000033,global svcs,31296.18,gl,2024-10-20 00:00:00,26,"[2652.17, 4603.13, 5916.22, 7800.91, 14924.05, 16641.34, 17394.18, 20015.74, 20802.17, 20953.11]",amount_not_seen_in_6_months
BANK000360,global services,31634.55,bank,2024-10-21 00:00:00,137,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
BANK000579,business tools,24601.26,bank,2024-10-21 00:00:00,40,"[1071.89, 2386.64, 2577.59, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73]",amount_not_seen_in_6_months
BANK000593,global services,29067.86,bank,2024-10-21 00:00:00,137,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
GL000163,tech solutions,25242.0,gl,2024-10-21 00:00:00,103,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3651.87, 3734.56, 4757.67, 7032.77]",amount_not_seen_in_6_months
GL000275,smith and,44745.09,gl,2024-10-21 00:00:00,16,"[4578.24, 11790.62, 13618.39, 14596.17, 15599.75, 16134.32, 19488.96, 24178.01, 26183.53, 32784.5]",amount_not_seen_in_6_months
GL000291,smith,23809.09,gl,2024-10-21 00:00:00,148,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3733.19]",amount_not_seen_in_6_months
GL000992,global svcs,1858.54,gl,2024-10-21 00:00:00,26,"[2652.17, 4603.13, 5916.22, 7800.91, 14924.05, 16641.34, 17394.18, 20015.74, 20802.17, 20953.11]",amount_not_seen_in_6_months
GL001190,global services,45276.13,gl,2024-10-21 00:00:00,137,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
BANK000093,global services,5870.72,bank,2024-10-22 00:00:00,140,"[440.82, 941.92, 1496.57, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77]",amount_not_seen_in_6_months
BANK000166,software house,24638.15,bank,2024-10-22 00:00:00,33,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 5557.53, 7123.78, 16825.89, 19095.02, 21101.09]",amount_not_seen_in_6_months
BANK000420,digital agency,40692.54,bank,2024-10-22 00:00:00,29,"[233.52, 381.69, 1443.11, 1728.73, 2035.25, 5099.88, 5976.27, 12694.28, 13151.5, 14593.59]",amount_not_seen_in_6_months
BANK000642,smith,16953.98,bank,2024-10-22 00:00:00,149,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3733.19]",amount_not_seen_in_6_months
BANK000683,software house,35644.93,bank,2024-10-22 00:00:00,33,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 5557.53, 7123.78, 16825.89, 19095.02, 21101.09]",amount_not_seen_in_6_months
BANK000761,software house,39457.63,bank,2024-10-22 00:00:00,33,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 5557.53, 7123.78, 16825.89, 19095.02, 21101.09]",amount_not_seen_in_6_months
BANK000882,digital agency,38399.68,bank,2024-10-22 00:00:00,29,"[233.52, 381.69, 1443.11, 1728.73, 2035.25, 5099.88, 5976.27, 12694.28, 13151.5, 14593.59]",amount_not_seen_in_6_months
GL000455,xyz,25907.39,gl,2024-10-22 00:00:00,134,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
GL000762,tech sol,22591.84,gl,2024-10-22 00:00:00,13,"[231.07, 8065.0, 8945.82, 11106.0, 13628.32, 14294.17, 15063.31, 19959.55, 22018.42, 25300.89]",amount_not_seen_in_6_months
GL000004,abc,9173.8,gl,2024-10-23 00:00:00,154,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
BANK000367,digital agency,5272.83,bank,2024-10-24 00:00:00,31,"[233.52, 381.69, 1443.11, 1728.73, 2035.25, 5099.88, 5976.27, 12694.28, 13151.5, 14593.59]",amount_not_seen_in_6_months
GL000346,smith,3574.06,gl,2024-10-24 00:00:00,149,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3733.19]",amount_not_seen_in_6_months
GL001125,global services,42503.0,gl,2024-10-24 00:00:00,139,"[440.82, 941.92, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77, 2846.39]",amount_not_seen_in_6_months
BANK000023,audit solutions,21478.85,bank,2024-10-25 00:00:00,39,"[429.96, 3207.06, 4442.67, 6019.8, 6180.23, 7004.87, 7363.93, 10619.34, 12486.12, 13045.37]",amount_not_seen_in_6_months
BANK000438,tech solutions,48996.91,bank,2024-10-25 00:00:00,103,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3651.87, 3734.56, 4757.67, 7032.77]",amount_not_seen_in_6_months
BANK000791,business tools,28373.04,bank,2024-10-25 00:00:00,38,"[1071.89, 2577.59, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
GL000672,global svcs,20052.92,gl,2024-10-25 00:00:00,25,"[1858.54, 2652.17, 4603.13, 5916.22, 7800.91, 14924.05, 16641.34, 17394.18, 20015.74, 20953.11]",amount_not_seen_in_6_months
GL000854,smith,2985.5,gl,2024-10-25 00:00:00,148,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 3100.0, 3574.06]",amount_not_seen_in_6_months
GL000918,xyz,41278.44,gl,2024-10-25 00:00:00,134,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
BANK000708,xyz,10215.36,bank,2024-10-26 00:00:00,133,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
BANK000833,tech solutions,18646.95,bank,2024-10-26 00:00:00,104,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3651.87, 3734.56, 4757.67, 7032.77]",amount_not_seen_in_6_months
GL000005,abc,5241.73,gl,2024-10-26 00:00:00,154,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL000175,smith,48523.74,gl,2024-10-26 00:00:00,149,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 2985.5, 3100.0]",amount_not_seen_in_6_months
GL000865,global services,39859.19,gl,2024-10-26 00:00:00,139,"[440.82, 941.92, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77, 2846.39]",amount_not_seen_in_6_months
BANK000203,cloud services,36329.94,bank,2024-10-27 00:00:00,31,"[7769.8, 8379.55, 9072.81, 11010.03, 12268.79, 14581.58, 15210.74, 15994.65, 17605.69, 19049.56]",amount_not_seen_in_6_months
BANK000225,tech solutions,47267.26,bank,2024-10-27 00:00:00,104,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3734.56, 4757.67, 7032.77, 7243.84]",amount_not_seen_in_6_months
GL000172,tech sol,36519.32,gl,2024-10-27 00:00:00,14,"[231.07, 8065.0, 8945.82, 11106.0, 13628.32, 14294.17, 15063.31, 19959.55, 22018.42, 22591.84]",amount_not_seen_in_6_months
GL000576,global services,8453.86,gl,2024-10-27 00:00:00,139,"[440.82, 941.92, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77, 2846.39]",amount_not_seen_in_6_months
GL001120,smith,39023.42,gl,2024-10-27 00:00:00,150,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 2985.5, 3100.0]",amount_not_seen_in_6_months
GL001187,abc,11587.15,gl,2024-10-27 00:00:00,154,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
BANK000041,data systems,16970.47,bank,2024-10-28 00:00:00,44,"[2807.98, 3023.7, 3477.2, 6506.73, 6780.67, 8787.14, 8867.17, 12406.71, 15848.23, 17267.3]",amount_not_seen_in_6_months
BANK000159,business tools,13897.33,bank,2024-10-28 00:00:00,39,"[1071.89, 2577.59, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
BANK000307,audit solutions,12241.49,bank,2024-10-28 00:00:00,38,"[429.96, 3207.06, 4442.67, 6019.8, 6180.23, 7363.93, 10619.34, 12486.12, 13045.37, 15625.04]",amount_not_seen_in_6_months
BANK000904,xyz,41889.57,bank,2024-10-28 00:00:00,132,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
BANK000905,data systems,22923.66,bank,2024-10-28 00:00:00,44,"[2807.98, 3023.7, 3477.2, 6506.73, 6780.67, 8787.14, 8867.17, 12406.71, 15848.23, 17267.3]",amount_not_seen_in_6_months
GL000241,smith and,29352.24,gl,2024-10-28 00:00:00,17,"[4578.24, 11790.62, 13618.39, 14596.17, 15599.75, 16134.32, 19488.96, 24178.01, 26183.53, 32784.5]",amount_not_seen_in_6_months
GL000461,abc,7653.67,gl,2024-10-28 00:00:00,155,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
BANK000982,global services,20316.21,bank,2024-10-29 00:00:00,139,"[440.82, 941.92, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77, 2846.39]",amount_not_seen_in_6_months
GL000120,tech solutions,26637.27,gl,2024-10-29 00:00:00,104,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3734.56, 4757.67, 7032.77, 7243.84]",amount_not_seen_in_6_months
GL000308,tech solutions,21169.25,gl,2024-10-29 00:00:00,104,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3734.56, 4757.67, 7032.77, 7243.84]",amount_not_seen_in_6_months
GL000516,abc,24708.0,gl,2024-10-29 00:00:00,156,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL000564,abc,5932.64,gl,2024-10-29 00:00:00,156,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
BANK000737,finance partners,8887.41,bank,2024-10-30 00:00:00,41,"[2312.35, 3305.02, 3835.78, 4494.18, 5798.91, 7798.42, 9620.14, 11801.23, 13736.19, 13841.39]",amount_not_seen_in_6_months
GL000450,abc,8280.0,gl,2024-10-30 00:00:00,157,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL000494,global services,32038.05,gl,2024-10-30 00:00:00,140,"[440.82, 941.92, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77, 2846.39]",amount_not_seen_in_6_months
BANK000062,abc,12386.15,bank,2024-10-31 00:00:00,158,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
BANK000666,xyz,25029.17,bank,2024-10-31 00:00:00,132,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
BANK000787,tech solutions,7479.12,bank,2024-10-31 00:00:00,104,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3734.56, 4757.67, 7032.77, 7243.84]",amount_not_seen_in_6_months
BANK000808,consulting group,18686.09,bank,2024-10-31 00:00:00,34,"[359.24, 556.16, 2381.35, 3769.23, 4043.06, 6801.86, 7100.8, 8310.4, 12462.41, 13104.75]",amount_not_seen_in_6_months
BANK000819,cloud services,28116.71,bank,2024-10-31 00:00:00,31,"[7769.8, 8379.55, 9072.81, 11010.03, 12268.79, 14581.58, 15210.74, 15994.65, 17605.69, 19049.56]",amount_not_seen_in_6_months
GL000591,xyz,10435.55,gl,2024-10-31 00:00:00,132,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
GL000724,tech solutions,34625.27,gl,2024-10-31 00:00:00,104,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3734.56, 4757.67, 7032.77, 7243.84]",amount_not_seen_in_6_months
BANK000271,data systems,19107.13,bank,2024-11-01 00:00:00,44,"[2807.98, 3023.7, 3477.2, 6506.73, 6780.67, 8787.14, 8867.17, 12406.71, 15848.23, 16970.47]",amount_not_seen_in_6_months
BANK000613,smith,19484.32,bank,2024-11-01 00:00:00,147,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2182.3, 2682.11, 2710.48, 2985.5, 3100.0]",amount_not_seen_in_6_months
GL000222,global services,4726.17,gl,2024-11-01 00:00:00,140,"[440.82, 941.92, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77, 2846.39]",amount_not_seen_in_6_months
GL000247,abc,12575.79,gl,2024-11-01 00:00:00,158,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL000675,x y z,27664.49,gl,2024-11-01 00:00:00,23,"[4902.2, 6775.77, 6864.57, 7936.33, 9592.05, 9952.39, 10295.93, 12342.19, 13638.0, 14474.45]",amount_not_seen_in_6_months
BANK000297,abc,19823.64,bank,2024-11-02 00:00:00,159,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
BANK000506,business tools,16013.29,bank,2024-11-02 00:00:00,39,"[1071.89, 2577.59, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
GL000649,abc,33257.93,gl,2024-11-02 00:00:00,159,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
BANK000139,business tools,42529.63,bank,2024-11-03 00:00:00,40,"[1071.89, 2577.59, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
BANK000814,business tools,32403.84,bank,2024-11-03 00:00:00,40,"[1071.89, 2577.59, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
BANK000823,audit solutions,40290.95,bank,2024-11-03 00:00:00,38,"[429.96, 3207.06, 4442.67, 6019.8, 7363.93, 10619.34, 12241.49, 12486.12, 13045.37, 15625.04]",amount_not_seen_in_6_months
BANK000909,cloud services,19431.54,bank,2024-11-03 00:00:00,32,"[7769.8, 8379.55, 9072.81, 11010.03, 12268.79, 14581.58, 15210.74, 15994.65, 17605.69, 19049.56]",amount_not_seen_in_6_months
GL000392,xyz,33458.57,gl,2024-11-03 00:00:00,131,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
GL000613,abc,1536.31,gl,2024-11-03 00:00:00,160,"[1067.23, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL001025,smith,28938.99,gl,2024-11-03 00:00:00,144,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3574.06]",amount_not_seen_in_6_months
GL001063,smith,6370.79,gl,2024-11-03 00:00:00,144,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3574.06]",amount_not_seen_in_6_months
BANK000378,smith,4038.46,bank,2024-11-04 00:00:00,146,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3574.06]",amount_not_seen_in_6_months
BANK000741,global services,2902.78,bank,2024-11-04 00:00:00,136,"[440.82, 941.92, 1750.91, 1758.71, 1838.45, 2451.33, 2512.42, 2633.19, 2652.77, 2846.39]",amount_not_seen_in_6_months
BANK000912,digital agency,6995.18,bank,2024-11-04 00:00:00,31,"[233.52, 381.69, 1443.11, 1728.73, 2035.25, 5099.88, 5272.83, 5976.27, 12694.28, 13151.5]",amount_not_seen_in_6_months
GL000553,global svcs,32528.05,gl,2024-11-04 00:00:00,23,"[1858.54, 2652.17, 4603.13, 5916.22, 7800.91, 14924.05, 16641.34, 17394.18, 20015.74, 20052.92]",amount_not_seen_in_6_months
BANK000800,software house,36467.09,bank,2024-11-05 00:00:00,31,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 19095.02, 21101.09, 21208.07, 22877.45, 22931.77]",amount_not_seen_in_6_months
GL000289,xyz,44685.76,gl,2024-11-05 00:00:00,130,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
GL000625,smith and,37342.09,gl,2024-11-05 00:00:00,18,"[4578.24, 11790.62, 13618.39, 14596.17, 15599.75, 16134.32, 19488.96, 24178.01, 26183.53, 29352.24]",amount_not_seen_in_6_months
GL000958,abc,8801.88,gl,2024-11-05 00:00:00,157,"[1067.23, 1536.31, 1692.86, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44]",amount_not_seen_in_6_months
GL001127,smith,8776.2,gl,2024-11-05 00:00:00,147,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3574.06]",amount_not_seen_in_6_months
BANK000101,software house,39309.37,bank,2024-11-06 00:00:00,32,"[184.39, 1227.0, 2671.68, 4170.92, 5219.64, 19095.02, 21101.09, 21208.07, 22877.45, 22931.77]",amount_not_seen_in_6_months
BANK000135,digital agency,8472.68,bank,2024-11-06 00:00:00,32,"[233.52, 381.69, 1443.11, 1728.73, 2035.25, 5099.88, 5272.83, 5976.27, 6995.18, 12694.28]",amount_not_seen_in_6_months
BANK000415,smith,10280.75,bank,2024-11-06 00:00:00,148,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3574.06]",amount_not_seen_in_6_months
GL000174,xyz,3493.97,gl,2024-11-06 00:00:00,131,"[388.0, 502.32, 915.68, 1005.8, 1101.89, 1500.2, 1700.92, 1729.62, 1956.89, 2147.86]",amount_not_seen_in_6_months
GL000256,tech solutions,16079.66,gl,2024-11-06 00:00:00,103,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 2758.2, 3734.56, 4757.67, 7032.77, 7243.84]",amount_not_seen_in_6_months
BANK000195,business tools,48660.03,bank,2024-11-07 00:00:00,41,"[1071.89, 2577.59, 2924.58, 6805.84, 6938.12, 7791.75, 7831.76, 11320.87, 12484.73, 12532.47]",amount_not_seen_in_6_months
BANK000794,consulting group,24330.68,bank,2024-11-07 00:00:00,35,"[359.24, 556.16, 2381.35, 3769.23, 4043.06, 6801.86, 7100.8, 8310.4, 12462.41, 13104.75]",amount_not_seen_in_6_months
GL000135,smith,24095.57,gl,2024-11-07 00:00:00,148,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3574.06]",amount_not_seen_in_6_months
GL000212,smith,3256.64,gl,2024-11-07 00:00:00,148,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3574.06]",amount_not_seen_in_6_months
GL000659,tech solutions,25514.84,gl,2024-11-07 00:00:00,102,"[394.21, 628.33, 1317.04, 1429.69, 2628.44, 3734.56, 4757.67, 7032.77, 7243.84, 7479.12]",amount_not_seen_in_6_months
GL000919,abc,25697.1,gl,2024-11-07 00:00:00,157,"[1067.23, 1536.31, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL001108,x y z,9823.97,gl,2024-11-07 00:00:00,22,"[4902.2, 6775.77, 6864.57, 7936.33, 9592.05, 9952.39, 10295.93, 13638.0, 14474.45, 22093.03]",amount_not_seen_in_6_months
GL000070,global svcs,12511.24,gl,2024-11-08 00:00:00,24,"[1858.54, 2652.17, 4603.13, 5916.22, 7800.91, 14924.05, 16641.34, 17394.18, 20015.74, 20052.92]",amount_not_seen_in_6_months
GL000176,abc,36654.92,gl,2024-11-08 00:00:00,156,"[1067.23, 1536.31, 1974.47, 2618.67, 2671.39, 2956.08, 3043.81, 3141.78, 3392.44, 3513.74]",amount_not_seen_in_6_months
GL000229,smith,2326.98,gl,2024-11-08 00:00:00,150,"[981.66, 1081.06, 1502.68, 1536.1, 1683.57, 2682.11, 2710.48, 2985.5, 3100.0, 3256.64]",amount_not_seen_in_6_months
